,employee_id,age,gender,marital_status
6732,113414,28,Male,Unmarried
6733,100727,51,Male,Married
6734,101896,27,Male,Unmarried
6735,116716,22,Female,Unmarried
6736,118534,29,Male,Unmarried
6737,100472,22,Female,Unmarried
6738,118813,22,Male,Unmarried
6739,113967,23,Female,Unmarried
6740,105903,24,Female,Unmarried
6741,107857,22,Male,Unmarried
6742,107344,23,Male,Unmarried
6743,124641,24,Female,Unmarried
6744,116949,26,Male,Unmarried
6745,118689,25,Male,Unmarried
6746,105037,22,Female,Unmarried
6747,101409,27,Male,Unmarried
6748,115496,25,Female,Unmarried
6749,123856,47,Female,Married
6750,116289,30,Male,Married
6751,114806,24,Male,Unmarried
6752,117601,50,Female,Married
6753,112523,23,Male,Unmarried
6754,108514,29,Male,Unmarried
6755,115768,57,Male,Married
6756,105373,34,Male,Married
6757,106341,25,Female,Unmarried
6758,117862,23,Male,Unmarried
6759,112519,27,Male,Unmarried
6760,111109,28,Male,Unmarried
6761,117949,22,Female,Unmarried
6762,110540,43,Male,Married
6763,104024,24,Male,Unmarried
6764,113785,22,Male,Unmarried
6765,105594,48,Male,Married
6766,104019,34,Male,Married
6767,120096,25,Female,Unmarried
6768,103963,46,Male,Married
6769,113828,33,Male,Married
6770,110692,42,Female,Married
6771,105145,25,Male,Unmarried
6772,102571,35,Female,Married
6773,147737,23,Female,Unmarried
6774,102234,40,Male,Married
6775,115448,29,Male,Unmarried
6776,145869,31,Male,Married
6777,108026,28,Male,Unmarried
6778,105654,22,Male,Unmarried
6779,118249,22,Male,Unmarried
6780,105509,23,Female,Unmarried
6781,101534,36,Female,Married
6782,117757,24,Female,Unmarried
6783,109471,27,Male,Unmarried
6784,114394,23,Male,Unmarried
6785,114954,27,Male,Unmarried
6786,112701,22,Male,Unmarried
6787,131015,46,Male,Married
6788,114373,40,Male,Married
6789,116571,24,Male,Unmarried
6790,103956,35,Male,Married
6791,108284,23,Male,Unmarried
6792,110910,25,Male,Unmarried
6793,115657,25,Male,Unmarried
6794,106466,43,Male,Married
6795,103502,23,Female,Unmarried
6796,108853,29,Male,Unmarried
6797,118577,29,Male,Unmarried
6798,119654,25,Male,Unmarried
6799,119077,40,Female,Married
6800,111155,27,Male,Unmarried
6801,106454,22,Female,Unmarried
6802,119391,42,Male,Married
6803,102858,42,Male,Married
6804,116063,52,Male,Married
6805,112754,42,Female,Married
6806,117867,22,Female,Unmarried
6807,114723,27,Female,Married
6808,101003,37,Female,Married
6809,101999,28,Male,Unmarried
6810,137910,25,Female,Unmarried
6811,115138,32,Male,Married
6812,102100,26,Male,Unmarried
6813,116914,23,Male,Unmarried
6814,110413,40,Male,Married
6815,115010,34,Male,Married
6816,109572,25,Male,Unmarried
6817,102498,43,Male,Married
6818,139218,23,Male,Unmarried
6819,114627,28,Male,Unmarried
6820,108262,25,Female,Unmarried
6821,107126,23,Female,Unmarried
6822,105372,39,Male,Married
6823,109334,31,Male,Married
6824,113957,49,Male,Married
6825,110952,38,Male,Married
6826,105707,23,Male,Unmarried
6827,105134,29,Male,Unmarried
6828,100993,41,Female,Married
6829,109595,31,Female,Married
6830,106815,28,Male,Unmarried
6831,112922,23,Female,Unmarried
6832,111996,22,Male,Unmarried
6833,104412,27,Male,Unmarried
6834,105712,22,Female,Unmarried
6835,128276,50,Female,Married
6836,113900,36,Male,Married
6837,101298,55,Male,Married
6838,107954,24,Female,Unmarried
6839,116384,37,Male,Married
6840,113887,23,Male,Unmarried
6841,145566,39,Female,Married
6842,118806,31,Male,Married
6843,110077,48,Male,Married
6844,105641,38,Male,Married
6845,105566,27,Male,Unmarried
6846,115988,43,Male,Married
6847,108859,54,Female,Married
6848,113845,41,Male,Married
6849,100164,29,Male,Unmarried
6850,107008,22,Male,Unmarried
6851,118019,25,Female,Unmarried
6852,102060,44,Male,Married
6853,116166,34,Female,Married
6854,116060,51,Male,Married
6855,102751,43,Male,Married
6856,111036,26,Male,Unmarried
6857,112763,25,Female,Unmarried
6858,112759,28,Male,Unmarried
6859,101540,41,Male,Married
6860,110510,46,Male,Married
6861,120661,22,Female,Unmarried
6862,117207,44,Male,Married
6863,125389,39,Female,Married
6864,101955,49,Male,Married
6865,113056,25,Female,Unmarried
6866,116891,25,Female,Unmarried
6867,111917,27,Male,Unmarried
6868,100366,26,Male,Unmarried
6869,106906,48,Male,Married
6870,104010,39,Male,Married
6871,115815,29,Male,Unmarried
6872,116954,42,Male,Married
6873,104585,46,Male,Married
6874,111987,24,Female,Unmarried
6875,143689,48,Female,Married
6876,102753,40,Male,Married
6877,105686,23,Female,Unmarried
6878,119406,43,Male,Married
6879,113439,52,Female,Married
6880,105517,24,Female,Unmarried
6881,118902,25,Female,Unmarried
6882,101082,41,Male,Married
6883,110004,33,Female,Married
6884,117565,22,Female,Unmarried
6885,105699,47,Male,Married
6886,106400,22,Female,Unmarried
6887,116058,26,Male,Unmarried
6888,110107,26,Male,Unmarried
6889,111262,45,Female,Married
6890,105694,54,Male,Married
6891,100113,25,Male,Unmarried
6892,114529,27,Male,Unmarried
6893,106736,22,Female,Unmarried
6894,100416,25,Female,Unmarried
6895,118020,26,Male,Unmarried
6896,126215,25,Female,Unmarried
6897,107959,27,Female,Married
6898,103026,22,Male,Unmarried
6899,106537,25,Male,Unmarried
6900,112679,52,Female,Married
6901,112409,26,Female,Married
6902,124777,23,Female,Unmarried
6903,110881,28,Male,Unmarried
6904,122756,24,Female,Unmarried
6905,101542,24,Female,Unmarried
6906,139966,29,Female,Married
6907,104500,28,Male,Unmarried
6908,109482,24,Female,Unmarried
6909,118982,24,Male,Unmarried
6910,111540,53,Female,Married
6911,118318,53,Male,Married
6912,109839,44,Male,Married
6913,119215,48,Male,Married
6914,116991,22,Male,Unmarried
6915,113423,22,Male,Unmarried
6916,119959,23,Male,Unmarried
6917,116355,29,Male,Unmarried
6918,103163,38,Male,Married
6919,106363,36,Male,Married
6920,117031,26,Male,Unmarried
6921,111570,25,Female,Unmarried
6922,118246,29,Female,Married
6923,108860,44,Female,Married
6924,129704,25,Female,Unmarried
6925,106939,31,Female,Married
6926,115235,24,Female,Unmarried
6927,109490,39,Male,Married
6928,115449,48,Male,Married
6929,142907,45,Male,Married
6930,119321,30,Male,Married
6931,118159,24,Female,Unmarried
6932,100449,23,Male,Unmarried
6933,128233,23,Female,Unmarried
6934,114348,28,Male,Unmarried
6935,118673,27,Male,Unmarried
6936,106212,22,Female,Unmarried
6937,104864,31,Female,Married
6938,102871,27,Male,Unmarried
6939,111497,23,Male,Unmarried
6940,114147,38,Male,Married
6941,111077,29,Male,Unmarried
6942,134998,40,Female,Married
6943,102316,51,Male,Married
6944,104516,51,Female,Married
6945,119513,53,Male,Married
6946,118818,33,Male,Married
6947,100912,25,Male,Unmarried
6948,106086,35,Female,Married
6949,117378,24,Male,Unmarried
6950,129344,38,Female,Married
6951,114688,26,Male,Unmarried
6952,100854,27,Male,Unmarried
6953,101923,22,Male,Unmarried
6954,103021,36,Male,Married
6955,104979,42,Male,Married
6956,124574,23,Female,Unmarried
6957,112540,22,Female,Unmarried
6958,103370,24,Female,Unmarried
6959,107543,23,Female,Unmarried
6960,104414,33,Female,Married
6961,107952,49,Male,Married
6962,105112,25,Female,Unmarried
6963,118057,37,Male,Married
6964,119757,22,Male,Unmarried
6965,114278,23,Male,Unmarried
6966,129990,23,Female,Unmarried
6967,109026,23,Male,Unmarried
6968,148547,48,Male,Married
6969,116898,42,Female,Married
6970,109984,39,Male,Married
6971,100893,52,Male,Married
6972,101784,25,Female,Unmarried
6973,106665,40,Male,Married
6974,100750,29,Male,Unmarried
6975,105007,54,Male,Married
6976,109703,38,Male,Married
6977,114053,39,Male,Married
6978,109361,28,Male,Unmarried
6979,108715,24,Female,Unmarried
6980,106226,28,Male,Unmarried
6981,110187,24,Female,Unmarried
6982,118062,25,Male,Unmarried
6983,113119,38,Female,Married
6984,112474,54,Male,Married
6985,118669,30,Male,Married
6986,104162,24,Male,Unmarried
6987,106631,39,Male,Married
6988,118164,25,Male,Unmarried
6989,114334,22,Female,Unmarried
6990,111065,32,Male,Married
6991,114805,28,Female,Married
6992,110380,33,Male,Married
6993,107755,22,Female,Unmarried
6994,128601,23,Female,Unmarried
6995,103648,30,Female,Married
6996,101395,29,Male,Unmarried
6997,111569,47,Male,Married
6998,112850,42,Male,Married
6999,105742,24,Female,Unmarried
7000,111284,27,Male,Unmarried
7001,148490,28,Female,Married
7002,101504,53,Male,Married
7003,108390,30,Male,Married
7004,103397,24,Male,Unmarried
7005,105096,28,Male,Unmarried
7006,110831,38,Male,Married
7007,102841,30,Male,Married
7008,112163,53,Male,Married
7009,102951,46,Female,Married
7010,113213,25,Female,Unmarried
7011,108595,24,Female,Unmarried
7012,145418,30,Female,Married
7013,117975,36,Male,Married
7014,100810,22,Female,Unmarried
7015,114873,25,Female,Unmarried
7016,118046,23,Female,Unmarried
7017,115886,29,Male,Unmarried
7018,110320,22,Male,Unmarried
7019,106821,48,Male,Married
7020,103337,25,Male,Unmarried
7021,116105,36,Male,Married
7022,141243,32,Male,Married
7023,129277,22,Female,Unmarried
7024,108886,23,Female,Unmarried
7025,112896,35,Male,Married
7026,103661,27,Male,Unmarried
7027,107537,39,Female,Married
7028,109612,48,Male,Married
7029,118861,25,Female,Unmarried
7030,110635,26,Male,Unmarried
7031,108890,41,Female,Married
7032,103077,25,Male,Unmarried
7033,100970,30,Male,Married
7034,118511,22,Female,Unmarried
7035,113639,27,Male,Unmarried
7036,100256,39,Female,Married
7037,116962,40,Male,Married
7038,100365,25,Male,Unmarried
7039,106332,25,Female,Unmarried
7040,117890,24,Female,Unmarried
7041,121956,22,Female,Unmarried
7042,103651,46,Male,Married
7043,115428,31,Male,Married
7044,106231,22,Male,Unmarried
7045,105678,42,Male,Married
7046,103787,25,Female,Unmarried
7047,101422,24,Male,Unmarried
7048,104054,36,Female,Married
7049,108410,25,Male,Unmarried
7050,107298,26,Male,Unmarried
7051,100708,46,Female,Married
7052,107066,42,Male,Married
7053,113500,24,Male,Unmarried
7054,100237,46,Female,Married
7055,110911,26,Male,Unmarried
7056,101764,36,Female,Married
7057,102977,26,Male,Unmarried
7058,119332,24,Female,Unmarried
7059,117604,28,Male,Unmarried
7060,112053,25,Male,Unmarried
7061,110686,46,Male,Married
7062,104821,31,Male,Married
7063,106527,44,Male,Married
7064,102531,53,Female,Married
7065,100671,23,Male,Unmarried
7066,112707,46,Male,Married
7067,118248,22,Female,Unmarried
7068,101057,23,Female,Unmarried
7069,114214,25,Female,Unmarried
7070,100759,48,Male,Married
7071,109672,23,Male,Unmarried
7072,112865,29,Male,Unmarried
7073,102070,31,Male,Married
7074,115279,22,Male,Unmarried
7075,115247,23,Male,Unmarried
7076,103899,29,Male,Unmarried
7077,108002,24,Female,Unmarried
7078,103816,23,Male,Unmarried
7079,129368,24,Female,Unmarried
7080,105811,30,Male,Married
7081,110343,23,Male,Unmarried
7082,111502,23,Male,Unmarried
7083,119750,29,Male,Unmarried
7084,118938,43,Male,Married
7085,107449,39,Male,Married
7086,111785,27,Male,Unmarried
7087,118038,28,Female,Married
7088,112423,22,Male,Unmarried
7089,106155,54,Male,Married
7090,103160,24,Female,Unmarried
7091,104761,53,Male,Married
7092,115557,53,Female,Married
7093,114030,26,Male,Unmarried
7094,107876,54,Male,Married
7095,120823,30,Female,Married
7096,101735,28,Male,Unmarried
7097,103018,22,Male,Unmarried
7098,126317,30,Female,Married
7099,106174,37,Male,Married
7100,100500,54,Female,Married
7101,104246,29,Male,Unmarried
7102,130221,42,Female,Married
7103,100295,29,Male,Unmarried
7104,105231,23,Male,Unmarried
7105,110904,46,Male,Married
7106,138727,46,Female,Married
7107,102821,49,Male,Married
7108,144916,36,Male,Married
7109,104449,26,Male,Unmarried
7110,112632,25,Male,Unmarried
7111,107438,46,Male,Married
7112,106659,22,Female,Unmarried
7113,116408,25,Female,Unmarried
7114,107454,49,Male,Married
7115,107668,48,Male,Married
7116,109507,40,Male,Married
7117,113387,43,Male,Married
7118,100105,23,Female,Unmarried
7119,111641,33,Male,Married
7120,115717,53,Male,Married
7121,116666,22,Male,Unmarried
7122,137391,22,Female,Unmarried
7123,114124,50,Male,Married
7124,117176,46,Male,Married
7125,108576,46,Female,Married
7126,102471,31,Male,Married
7127,111563,25,Female,Unmarried
7128,115688,22,Male,Unmarried
7129,118197,26,Male,Unmarried
7130,103412,22,Female,Unmarried
7131,104685,28,Male,Unmarried
7132,114287,35,Male,Married
7133,113097,45,Female,Married
7134,106385,22,Female,Unmarried
7135,112744,47,Male,Married
7136,113824,26,Male,Unmarried
7137,100409,24,Male,Unmarried
7138,110202,47,Male,Married
7139,132210,45,Female,Married
7140,147090,24,Female,Unmarried
7141,103120,45,Male,Married
7142,129266,41,Female,Married
7143,104540,22,Female,Unmarried
7144,114032,30,Female,Married
7145,137902,51,Female,Married
7146,110560,24,Male,Unmarried
7147,111591,31,Male,Married
7148,111085,29,Female,Married
7149,114074,42,Male,Married
7150,102308,42,Male,Married
7151,101199,23,Male,Unmarried
7152,103070,44,Male,Married
7153,119094,36,Male,Married
7154,109744,24,Male,Unmarried
7155,102268,53,Male,Married
7156,106097,29,Female,Married
7157,100536,44,Male,Married
7158,100152,26,Male,Unmarried
7159,120512,24,Female,Unmarried
7160,101444,28,Male,Unmarried
7161,113112,25,Female,Unmarried
7162,106357,29,Male,Unmarried
7163,105337,43,Male,Married
7164,100813,23,Female,Unmarried
7165,102324,40,Male,Married
7166,119874,45,Male,Married
7167,111660,25,Male,Unmarried
7168,110253,31,Female,Married
7169,105614,27,Male,Unmarried
7170,116979,29,Male,Unmarried
7171,106509,25,Male,Unmarried
7172,123206,25,Female,Unmarried
7173,140008,37,Male,Married
7174,110999,29,Male,Unmarried
7175,111925,23,Male,Unmarried
7176,104581,55,Male,Married
7177,119097,38,Male,Married
7178,118731,35,Female,Married
7179,107906,40,Male,Married
7180,104115,26,Male,Unmarried
7181,118369,54,Male,Married
7182,105049,34,Male,Married
7183,119221,52,Male,Married
7184,105033,34,Female,Married
7185,120814,23,Female,Unmarried
7186,107327,33,Female,Married
7187,107207,27,Male,Unmarried
7188,111087,35,Female,Married
7189,106334,23,Male,Unmarried
7190,110700,24,Male,Unmarried
7191,105847,25,Male,Unmarried
7192,129924,33,Female,Married
7193,110394,22,Male,Unmarried
7194,101512,29,Female,Married
7195,111668,25,Male,Unmarried
7196,122116,23,Female,Unmarried
7197,115667,42,Male,Married
7198,110342,47,Male,Married
7199,100353,56,Male,Married
7200,103309,50,Female,Married
7201,104571,31,Male,Married
7202,119498,30,Female,Married
7203,109254,23,Male,Unmarried
7204,109816,51,Male,Married
7205,103390,25,Male,Unmarried
7206,101841,28,Male,Unmarried
7207,104405,24,Male,Unmarried
7208,117238,35,Male,Married
7209,115312,36,Male,Married
7210,101959,25,Female,Unmarried
7211,118201,27,Male,Unmarried
7212,114652,36,Male,Married
7213,115813,28,Male,Unmarried
7214,104034,53,Male,Married
7215,103379,52,Male,Married
7216,117976,48,Male,Married
7217,104195,22,Female,Unmarried
7218,113416,46,Male,Married
7219,117381,25,Male,Unmarried
7220,114504,28,Male,Unmarried
7221,114740,26,Male,Unmarried
7222,112968,25,Female,Unmarried
7223,110348,29,Female,Married
7224,108044,50,Male,Married
7225,116624,23,Male,Unmarried
7226,119521,50,Male,Married
7227,102459,25,Male,Unmarried
7228,101440,41,Female,Married
7229,102982,25,Male,Unmarried
7230,107424,37,Male,Married
7231,105510,53,Male,Married
7232,105968,26,Male,Unmarried
7233,100942,45,Female,Married
7234,105381,49,Male,Married
7235,134104,31,Female,Married
7236,115945,25,Female,Unmarried
7237,106775,28,Male,Unmarried
7238,115378,25,Male,Unmarried
7239,116707,23,Male,Unmarried
7240,110486,36,Female,Married
7241,118932,22,Male,Unmarried
7242,106799,23,Female,Unmarried
7243,111950,50,Male,Married
7244,105757,23,Female,Unmarried
7245,114099,22,Male,Unmarried
7246,117416,54,Male,Married
7247,107612,47,Male,Married
7248,103497,24,Female,Unmarried
7249,103168,26,Male,Unmarried
7250,114714,34,Male,Married
7251,116272,25,Female,Unmarried
7252,113179,25,Male,Unmarried
7253,110943,39,Male,Married
7254,109208,24,Male,Unmarried
7255,126222,36,Female,Married
7256,104109,32,Male,Married
7257,100291,22,Female,Unmarried
7258,110860,54,Female,Married
7259,108851,27,Male,Unmarried
7260,120605,32,Female,Married
7261,103949,41,Male,Married
7262,108803,41,Male,Married
7263,105917,48,Female,Married
7264,101474,22,Male,Unmarried
7265,101020,49,Male,Married
7266,110143,22,Female,Unmarried
7267,105747,33,Male,Married
7268,103263,36,Male,Married
7269,118802,27,Male,Unmarried
7270,119247,24,Male,Unmarried
7271,122854,47,Female,Married
7272,105912,54,Male,Married
7273,109865,25,Male,Unmarried
7274,105898,23,Male,Unmarried
7275,102938,39,Female,Married
7276,110682,39,Male,Married
7277,116257,28,Male,Unmarried
7278,125586,22,Female,Unmarried
7279,106432,37,Female,Married
7280,114232,22,Male,Unmarried
7281,105899,31,Male,Married
7282,111772,38,Male,Married
7283,117148,25,Male,Unmarried
7284,110924,25,Female,Unmarried
7285,119149,23,Male,Unmarried
7286,142317,29,Female,Unmarried
7287,118557,37,Male,Married
7288,115625,24,Female,Unmarried
7289,114299,29,Male,Unmarried
7290,143388,45,Male,Married
7291,111555,44,Male,Married
7292,112030,23,Male,Unmarried
7293,103361,54,Male,Married
7294,104491,26,Male,Unmarried
7295,110887,29,Male,Unmarried
7296,106690,30,Male,Married
7297,103709,28,Male,Unmarried
7298,104478,40,Male,Married
7299,114644,48,Male,Married
7300,116303,24,Female,Unmarried
7301,114773,49,Female,Married
7302,143550,40,Female,Married
7303,109049,25,Female,Unmarried
7304,105525,48,Female,Married
7305,127128,36,Female,Married
7306,116035,53,Female,Married
7307,107646,25,Female,Unmarried
7308,108702,39,Female,Married
7309,101098,34,Male,Married
7310,111219,22,Male,Unmarried
7311,127345,33,Female,Married
7312,114142,25,Male,Unmarried
7313,117898,44,Male,Married
7314,110836,25,Male,Unmarried
7315,118927,30,Male,Married
7316,117250,43,Male,Married
7317,110549,26,Female,Married
7318,115514,22,Female,Unmarried
7319,110264,39,Female,Married
7320,117370,23,Male,Unmarried
7321,107584,23,Male,Unmarried
7322,101432,23,Male,Unmarried
7323,114484,23,Male,Unmarried
7324,118166,37,Male,Married
7325,105839,36,Male,Married
7326,116976,28,Male,Unmarried
7327,116980,22,Female,Unmarried
7328,110650,48,Male,Married
7329,114055,22,Male,Unmarried
7330,101354,53,Male,Married
7331,117659,35,Male,Married
7332,119812,40,Female,Married
7333,118603,32,Male,Married
7334,102633,53,Male,Married
7335,109403,25,Male,Unmarried
7336,114235,25,Female,Unmarried
7337,119092,29,Male,Unmarried
7338,105097,24,Female,Unmarried
7339,117625,41,Male,Married
7340,117527,26,Male,Unmarried
7341,105613,28,Male,Unmarried
7342,103223,42,Male,Married
7343,118366,23,Male,Unmarried
7344,119282,49,Male,Married
7345,110953,29,Male,Unmarried
7346,116728,24,Male,Unmarried
7347,141491,28,Female,Unmarried
7348,114843,25,Female,Unmarried
7349,110482,49,Male,Married
7350,107229,45,Female,Married
7351,102480,39,Male,Married
7352,110916,32,Male,Married
7353,111107,22,Female,Unmarried
7354,129988,22,Female,Unmarried
7355,102524,22,Female,Unmarried
7356,102580,36,Male,Married
7357,112376,29,Male,Unmarried
7358,119005,34,Female,Married
7359,113860,22,Male,Unmarried
7360,106267,51,Male,Married
7361,116142,49,Male,Married
7362,115938,24,Female,Unmarried
7363,112555,32,Female,Married
7364,106704,29,Male,Unmarried
7365,112848,45,Male,Married
7366,108656,27,Male,Unmarried
7367,101246,25,Male,Unmarried
7368,104750,35,Female,Married
7369,100138,29,Male,Unmarried
7370,109152,38,Male,Married
7371,106677,29,Male,Unmarried
7372,108164,35,Female,Married
7373,114760,37,Male,Married
7374,114063,29,Male,Unmarried
7375,108086,25,Female,Unmarried
7376,102312,26,Male,Unmarried
7377,105890,51,Male,Married
7378,102869,30,Male,Married
7379,106147,44,Male,Married
7380,118257,36,Male,Married
7381,111455,37,Male,Married
7382,100601,54,Male,Married
7383,103592,26,Male,Unmarried
7384,107611,25,Male,Unmarried
7385,111929,22,Male,Unmarried
7386,117152,54,Male,Married
7387,108673,28,Male,Unmarried
7388,117283,27,Male,Unmarried
7389,108825,36,Male,Married
7390,101666,24,Female,Unmarried
7391,105315,31,Male,Married
7392,119724,43,Male,Married
7393,111313,27,Male,Unmarried
7394,110920,27,Male,Unmarried
7395,109623,29,Male,Unmarried
7396,107321,25,Male,Unmarried
7397,118317,47,Male,Married
7398,112227,37,Male,Married
7399,103249,22,Female,Unmarried
7400,111056,27,Male,Unmarried
7401,110801,25,Female,Unmarried
7402,113289,39,Male,Married
7403,107189,24,Male,Unmarried
7404,107194,52,Male,Married
7405,101460,38,Male,Married
7406,111408,22,Male,Unmarried
7407,136529,33,Male,Married
7408,102127,45,Male,Married
7409,110140,28,Male,Unmarried
7410,106240,23,Male,Unmarried
7411,113173,27,Male,Unmarried
7412,100289,25,Female,Unmarried
7413,113653,22,Female,Unmarried
7414,140575,23,Male,Unmarried
7415,141868,28,Female,Married
7416,100712,24,Female,Unmarried
7417,101217,36,Male,Married
7418,114622,35,Male,Married
7419,113169,37,Male,Married
7420,103513,39,Female,Married
7421,103289,47,Male,Married
7422,111156,28,Female,Married
7423,114064,40,Male,Married
7424,122239,40,Female,Married
7425,111441,24,Male,Unmarried
7426,110557,38,Male,Married
7427,112197,27,Male,Unmarried
7428,103594,25,Male,Unmarried
7429,100721,24,Male,Unmarried
7430,116973,28,Male,Unmarried
7431,115309,46,Male,Married
7432,105293,37,Male,Married
7433,113882,22,Male,Unmarried
7434,105982,23,Female,Unmarried
7435,100136,41,Male,Married
7436,114730,53,Male,Married
7437,117010,24,Female,Unmarried
7438,101612,29,Male,Unmarried
7439,118579,26,Male,Unmarried
7440,116984,52,Female,Married
7441,142833,34,Male,Married
7442,115732,27,Male,Unmarried
7443,109827,38,Female,Married
7444,109083,24,Female,Unmarried
7445,113484,54,Male,Married
7446,100728,37,Female,Married
7447,118411,36,Male,Married
7448,104132,30,Female,Married
7449,113846,28,Male,Unmarried
7450,112809,24,Male,Unmarried
7451,118372,44,Female,Married
7452,108622,24,Male,Unmarried
7453,109112,44,Female,Married
7454,110813,46,Male,Married
7455,129272,33,Female,Married
7456,115970,22,Female,Unmarried
7457,113448,25,Male,Unmarried
7458,106719,26,Male,Unmarried
7459,101310,23,Male,Unmarried
7460,128654,44,Female,Married
7461,100476,28,Male,Unmarried
7462,119194,25,Female,Unmarried
7463,107306,48,Male,Married
7464,100580,53,Male,Married
7465,115794,28,Female,Married
7466,110866,43,Male,Married
7467,119245,37,Male,Married
7468,100951,27,Male,Unmarried
7469,116545,27,Male,Unmarried
7470,100605,44,Male,Married
7471,105357,40,Female,Married
7472,108902,54,Male,Married
7473,118002,47,Male,Married
7474,105675,46,Male,Married
7475,114401,51,Male,Married
7476,119402,53,Female,Married
7477,118939,26,Male,Unmarried
7478,110191,24,Female,Unmarried
7479,108648,23,Male,Unmarried
7480,109918,24,Female,Unmarried
7481,121339,23,Female,Unmarried
7482,117655,25,Male,Unmarried
7483,101012,25,Female,Unmarried
7484,102245,38,Female,Married
7485,106854,46,Female,Married
7486,107176,26,Male,Unmarried
7487,106294,27,Male,Unmarried
7488,107868,27,Male,Unmarried
7489,114440,39,Male,Married
7490,119054,32,Male,Married
7491,115026,24,Female,Unmarried
7492,107359,25,Male,Unmarried
7493,115931,24,Male,Unmarried
7494,102103,37,Male,Married
7495,104384,23,Female,Unmarried
7496,118091,23,Male,Unmarried
7497,111745,29,Female,Married
7498,106162,27,Male,Unmarried
7499,109751,23,Male,Unmarried
7500,105808,26,Male,Unmarried
7501,107849,45,Male,Married
7502,106918,37,Female,Married
7503,118749,25,Female,Unmarried
7504,109675,22,Female,Unmarried
7505,108718,51,Male,Married
7506,100591,45,Female,Married
7507,104897,42,Male,Married
7508,116172,23,Female,Unmarried
7509,101173,34,Female,Married
7510,115147,53,Female,Married
7511,118741,29,Male,Unmarried
7512,112855,53,Male,Married
7513,108137,22,Male,Unmarried
7514,103436,25,Male,Unmarried
7515,113247,28,Female,Married
7516,110471,50,Male,Married
7517,102861,52,Female,Married
7518,100852,46,Male,Married
7519,103772,47,Female,Married
7520,113016,35,Male,Married
7521,109288,22,Male,Unmarried
7522,103090,38,Male,Married
7523,101078,28,Male,Unmarried
7524,113618,25,Male,Unmarried
7525,107394,27,Male,Unmarried
7526,122491,30,Female,Married
7527,104873,41,Male,Married
7528,116004,23,Female,Unmarried
7529,107201,52,Male,Married
7530,100485,48,Female,Married
7531,112480,22,Female,Unmarried
7532,120553,23,Female,Unmarried
7533,105718,29,Male,Unmarried
7534,102506,41,Male,Married
7535,113154,47,Female,Married
7536,118089,48,Female,Married
7537,110250,42,Male,Married
7538,118600,26,Male,Unmarried
7539,115282,41,Male,Married
7540,116680,29,Male,Unmarried
7541,101760,49,Female,Married
7542,105471,39,Male,Married
7543,116012,25,Female,Unmarried
7544,117149,32,Female,Married
7545,101124,33,Male,Married
7546,118562,25,Male,Unmarried
7547,102591,37,Female,Married
7548,115320,51,Male,Married
7549,106663,26,Male,Unmarried
7550,108760,48,Male,Married
7551,118021,23,Male,Unmarried
7552,119621,28,Female,Married
7553,102055,45,Male,Married
7554,113702,30,Male,Married
7555,110796,30,Male,Married
7556,103761,44,Male,Married
7557,124465,24,Female,Unmarried
7558,104757,24,Male,Unmarried
7559,101453,25,Female,Unmarried
7560,101025,26,Male,Unmarried
7561,118500,47,Female,Married
7562,108072,25,Male,Unmarried
7563,109641,54,Male,Married
7564,127205,44,Female,Married
7565,103762,25,Male,Unmarried
7566,110102,33,Male,Married
7567,112070,46,Male,Married
7568,114002,32,Male,Married
7569,109088,48,Female,Married
7570,103468,39,Male,Married
7571,104229,29,Male,Unmarried
7572,113622,24,Female,Unmarried
7573,107914,24,Male,Unmarried
7574,103558,27,Male,Unmarried
7575,112414,46,Male,Married
7576,103152,27,Male,Unmarried
7577,114192,53,Male,Married
7578,104317,22,Male,Unmarried
7579,108898,44,Male,Married
7580,115718,27,Male,Unmarried
7581,118497,22,Female,Unmarried
7582,105004,33,Female,Married
7583,112093,39,Male,Married
7584,112495,23,Male,Unmarried
7585,115733,43,Male,Married
7586,102822,22,Male,Unmarried
7587,110139,56,Male,Married
7588,102415,48,Male,Married
7589,135755,31,Female,Married
7590,121585,45,Female,Married
7591,109383,27,Male,Unmarried
7592,116860,25,Female,Unmarried
7593,146609,36,Female,Married
7594,105956,24,Male,Unmarried
7595,107590,30,Male,Married
7596,116496,23,Female,Unmarried
7597,108990,28,Male,Unmarried
7598,107399,32,Male,Married
7599,102003,23,Male,Unmarried
7600,119162,43,Male,Married
7601,101610,27,Female,Married
7602,111656,45,Male,Married
7603,119046,23,Female,Unmarried
7604,105264,28,Male,Unmarried
7605,112452,23,Female,Unmarried
7606,109127,43,Male,Married
7607,109545,23,Male,Unmarried
7608,137746,24,Female,Unmarried
7609,111890,26,Male,Unmarried
7610,104513,37,Male,Married
7611,111650,29,Male,Unmarried
7612,111562,28,Male,Unmarried
7613,106882,28,Male,Unmarried
7614,103135,38,Male,Married
7615,117617,44,Male,Married
7616,116290,40,Male,Married
7617,117634,38,Male,Married
7618,111073,29,Male,Unmarried
7619,117952,34,Male,Married
7620,117977,46,Female,Married
7621,110463,34,Male,Married
7622,116787,24,Male,Unmarried
7623,106430,22,Female,Unmarried
7624,106951,41,Male,Married
7625,117382,29,Male,Unmarried
7626,100509,49,Female,Married
7627,118316,45,Male,Married
7628,114378,44,Male,Married
7629,120095,23,Female,Unmarried
7630,102959,24,Female,Unmarried
7631,107087,22,Male,Unmarried
